platz,nachname,vorname,partei,stimme,KRNr,VorlageNr,Titel,Geschaeftsart,AblaufschrittTyp,DokumentTitel,eDocumentFileName,eDocumentID,Version,Sitzungsdatum,url
178,Hoffmann,Benedikt,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
86,Hollenstein,Claudia,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
25,Honegger,Thomas,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
123,Honegger,Walter,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
89,Huber,Stefanie,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
156,Huber,Beat,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
165,Huber,Martin,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
151,Hübscher,Martin,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
78,Hugentobler,Hanspeter,EVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
12,Huonker,Laura,AL,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
121,Isler,René,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
145,Jäger,Alexander,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
39,Joss,Karin,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
46,Joss,Rosmarie,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
37,Kampus,Manuel,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
32,Katumba,Andrew,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
1,Kläy,Dieter,FDP,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
142,Kündig,Jörg,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
24,L'Orange Seigo,Selma,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
63,Lais,Ruedi,SP,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
119,Lamprecht,Thomas,EDU,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
112,Landmann,Valentin,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
33,Langenegger,Tobias,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
180,Langhart,Konrad,,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
167,Ledergerber,Domenik,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
27,Loss,Davide,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
135,Lucek,Christian,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
40,Mäder,Gabriel,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
76,Mani,Tobias,EVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
183,Marthaler,Thomas,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
7,Marti,Sibylle,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
184,Marty Fässler,Carmen,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
133,Marty,Maria Rita,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
185,Matter,Sylvie,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
174,Mayer,Paul,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
132,Meier,Doris,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
59,Meier,Esther,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
66,Meier,Florian,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
95,Meier,Walter,EVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
153,Mettler,Christian,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
94,Monhart,Beat,EVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
163,Moser-Schäfer,Arianne,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
146,Müller,André,FDP,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
117,Müller,Christian,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
131,Müller,Fabian,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
80,Näf,Melissa,GLP,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
53,Petri,Gabi,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
64,Pfalzgraf,Hannah,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
179,Pfister,Ulrich,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
169,Pflugshaupt,Elisabeth,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
96,Pinto,Jean-Philippe,CVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
23,Pokerschnig,Jasmine,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
50,Rigoni,Silvia,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
137,Rinderknecht,Daniela,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
172,Rogenmoser,Romaine,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
118,Romero,Angie,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
61,Röösli,Brigitte,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
116,Rueff,Sonja,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
10,Sadriu,Qëndresa,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
18,Sahli,Manuel,AL,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
82,Sanesi-Muri,Monica,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
79,Schaaf,Markus,EVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
157,Scheck,Roland,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
3,Scherrer,Benno,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
154,Schick,Peter,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
88,Schlauri,Simon,GLP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
108,Schmid,Claudio,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
99,Schmid,Lorenz,CVP,--,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
2,Schmid,Roman,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
109,Schmid,Stefan,SVP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
144,Schucan,Christian,FDP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
68,Schweizer,Thomas,Grüne,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
45,Siegrist,Nicola,SP,JA,170/2019,,Zahl der Beisitzenden der Arbeitsgerichte für die Amtsdauer 2020 bis 2026,Vorlage,Zustimmung,AR19170,AR19170,d088d099a9d14e8f86df0195f1b8ddb0-332,1,2020-02-03,https://parlzhcdws.cmicloud.ch/parlzh5/cdws/Files/d088d099a9d14e8f86df0195f1b8ddb0-332/1/pdf
